lot,lat,name,uf,output
-41.136,-14.612,Anagé,BA,8194
-41.331,-12.807,Andaraí,BA,4755
-39.833,-10.345,Andorinha,BA,2509
-44.694,-12.007,Angical,BA,9080
-39.246,-12.151,Anguera,BA,1085
-38.333,-10.4,Antas,BA,7127
-39.12,-12.435,Antônio Cardoso,BA,1099
-40.274,-10.573,Antônio Gonçalves,BA,5505
-38.081,-11.66,Aporá,BA,660
-39.744,-13.856,Apuarema,BA,915
-38.203,-12.22,Araças,BA,4268
-41.462,-14.428,Aracatu,BA,649
-38.967,-11.333,Araci,BA,3895
-38.499,-12.082,Aramari,BA,6167
-39.414,-15.263,Arataca,BA,4334
-39.002,-13.079,Aratuípe,BA,1759
-39.327,-14.317,Aurelino Leal,BA,5551
-44.535,-12.306,Baianópolis,BA,1478
-40.168,-11.96,Baixa Grande,BA,3020
-38.615,-10.577,Banzaê,BA,5186
-43.142,-11.089,Barra,BA,2026
-41.327,-13.626,Barra da Estiva,BA,2087
-40.579,-14.881,Barra do Choça,BA,6394
-42.059,-11.81,Barra do Mendes,BA,3747
-39.602,-14.211,Barra do Rocha,BA,3703
-44.99,-12.153,Barreiras,BA,1794
-41.912,-11.761,Barro Alto,BA,393
-38.883,-15.863,Belmonte,BA,7989
-41.26,-15.038,Belo Campo,BA,416
-38.8,-11.617,Biritinga,BA,5743
-40.208,-14.363,Boa Nova,BA,356
-40.609,-12.66,Boa Vista do Tupim,BA,7900
-43.418,-13.255,Bom Jesus da Lapa,BA,8172
-40.504,-14.372,Bom Jesus da Serra,BA,5592
-41.828,-12.702,Boninal,BA,7115
-41.267,-11.966,Bonito,BA,4072
-42.731,-12.823,Boquira,BA,7600
-42.523,-13.382,Botuporã,BA,6174
-39.796,-13.104,Brejões,BA,7301
-43.966,-12.483,Brejolândia,BA,4757
-42.626,-11.999,Brotas de Macaúbas,BA,8240
-41.665,-14.204,Brumado,BA,8722
-39.3,-14.959,Buerarema,BA,1980
-43.631,-10.708,Buritirama,BA,4437
-40.408,-14.977,Caatiba,BA,2296
-39.191,-12.536,Cabaceiras do Paraguaçu,BA,5374
-38.956,-12.618,Cachoeira,BA,738
-42.222,-14.503,Caculé,BA,9325
-40.435,-11.091,Caém,BA,823
-40.91,-14.338,Caetanos,BA,9963
-42.475,-14.069,Caetité,BA,5058
-41.468,-11.694,Cafarnaum,BA,7241
-39.044,-13.487,Cairu,BA,7071
-40.303,-11.02,Caldeirão Grande,BA,7106
-39.496,-15.419,Camacan,BA,1619
-38.324,-12.698,Camaçari,BA,1857
-39.104,-13.945,Camamu,BA,3039
-43.011,-9.516,Campo Alegre de Lourdes,BA,7396
-40.321,-10.509,Campo Formoso,BA,9135
-44.202,-13.07,Canápolis,BA,9422
-41.769,-11.685,Canarana,BA,9342
-38.947,-15.675,Canavieiras,BA,2560
-39.119,-11.808,Candeal,BA,3842
-38.551,-12.668,Candeias,BA,5021
-42.867,-14.411,Candiba,BA,7818
-41.239,-15.505,Cândido Sales,BA,7238
-39.498,-10.671,Cansanção,BA,6692
-39.137,-9.904,Canudos,BA,9529
-39.838,-11.668,Capela do Alto Alegre,BA,9748
-40.013,-11.381,Capim Grosso,BA,6263
-41.335,-14.6,Caraíbas,BA,3261
-39.266,-17.732,Caravelas,BA,4239
-37.949,-11.942,Cardeal da Silva,BA,242
-43.765,-14.305,Carinhanha,BA,4329
-40.971,-9.162,Casa Nova,BA,2362
-39.428,-12.766,Castro Alves,BA,3511
-44.861,-12.318,Catolândia,BA,1529
-38.379,-12.353,Catu,BA,9159
-42.291,-13.329,Caturama,BA,2570
-42.113,-11.136,Central,BA,2237
-39.094,-8.98,Chorrochó,BA,4088
-38.383,-10.6,Cícero Dantas,BA,89
-38.517,-11.1,Cipó,BA,2159
-39.551,-14.641,Coaraci,BA,800
-44.534,-14.184,Cocos,BA,6148
-38.999,-12.506,Conceição da Feira,BA,1034
-39.164,-12.809,Conceição do Almeida,BA,3227
-39.283,-11.564,Conceição do Coité,BA,7297
-38.727,-12.423,Conceição do Jacuípe,BA,8514
-37.611,-11.814,Conde,BA,1346
-41.969,-14.895,Condeúba,BA,4498
-41.041,-13.763,Contendas do Sincorá,BA,5750
-38.75,-12.233,Coração de Maria,BA,4794
-41.935,-15.039,Cordeiros,BA,580
-44.454,-13.829,Coribe,BA,5964
-37.926,-10.284,Coronel João Sá,BA,1099
-44.637,-13.343,Correntina,BA,750
-44.258,-12.028,Cotegipe,BA,7851
-39.815,-13.359,Cravolândia,BA,6116
-38.15,-11.511,Crisópolis,BA,8850
-44.421,-12.234,Cristópolis,BA,8439
-39.102,-12.67,Cruz das Almas,BA,7166
-39.908,-8.992,Curaçá,BA,1177
-39.908,-14.436,Dário Meira,BA,6774
-38.297,-12.613,Dias d'Ávila,BA,4884
-41.771,-13.76,Dom Basílio,BA,2462
-39.193,-12.905,Dom Macedo Costa,BA,3191
-39.522,-12.946,Elísio Medrado,BA,7429
-40.909,-15.531,Encruzilhada,BA,6526
-38.084,-11.942,Entre Rios,BA,6902
-42.14,-13.418,Érico Cardoso,BA,9403
-37.945,-11.796,Esplanada,BA,3939
-39.014,-10.508,Euclides da Cunha,BA,2101
-39.58,-16.378,Eunápolis,BA,9445
-38.217,-10.6,Fátima,BA,2428
-44.281,-14.207,Feira da Mata,BA,5674
-38.967,-12.267,Feira de Santana,BA,3797
-40.133,-10.741,Filadélfia,BA,2312
-39.924,-14.985,Firmino Alves,BA,3049
-39.66,-14.86,Floresta Azul,BA,8375
-45.193,-11.048,Formosa do Rio Preto,BA,5634
-39.487,-13.744,Gandu,BA,2976
-39.784,-11.471,Gavião,BA,2116
-42.503,-11.429,Gentio do Ouro,BA,89
-38.257,-9.339,Glória,BA,3811
-39.465,-14.322,Gongogi,BA,6572
-39.471,-14.81,Governador Lomanto Júnior,BA,7226
-39.043,-12.602,Governador Mangabeira,BA,5956
-41.94,-14.547,Guajeru,BA,6099
-42.781,-14.223,Guanambi,BA,6355
-39.783,-16.584,Guaratinga,BA,7557
-38.286,-10.683,Heliópolis,BA,659
-40.212,-12.767,Iaçu,BA,7405
-42.257,-14.259,Ibiassucê,BA,5832
-39.588,-14.865,Ibicaraí,BA,9690
-41.285,-13.411,Ibicoara,BA,8822
-39.987,-14.842,Ibicuí,BA,1609
-42.011,-11.641,Ibipeba,BA,5816
-42.486,-12.882,Ibipitanga,BA,5444
-40.934,-12.651,Ibiquera,BA,8525
-39.374,-14.164,Ibirapitanga,BA,7650
-40.109,-17.688,Ibirapuã,BA,2305
-39.641,-14.067,Ibirataia,BA,7026
-42.218,-12.652,Ibitiara,BA,8037
-41.978,-11.547,Ibititá,BA,983
-43.221,-12.185,Ibotirama,BA,1467
-39.192,-11.749,Ichu,BA,7018
-42.714,-13.773,Igaporã,BA,6515
-39.142,-13.826,Igrapiúna,BA,7560
-40.089,-14.756,Iguaí,BA,8852
-39.049,-14.789,Ilhéus,BA,5433
-38.353,-11.784,Inhambupe,BA,3834
-39.308,-12.3,Ipecaetá,BA,3953
-39.734,-14.137,Ipiaú,BA,4177
-39.737,-12.158,Ipirá,BA,6855
-42.614,-11.82,Ipupiara,BA,9354
-40.084,-13.251,Irajuba,BA,3013
-40.951,-13.286,Iramaia,BA,7933
-41.619,-12.249,Iraquara,BA,3561
-38.767,-12.05,Irará,BA,8556
-41.856,-11.304,Irecê,BA,33
-39.553,-16.575,Itabela,BA,9999
-40.307,-12.528,Itaberaba,BA,2154
-39.28,-14.786,Itabuna,BA,6889
-38.997,-14.278,Itacaré,BA,2065
-40.973,-12.986,Itaeté,BA,6614
-40.006,-14.163,Itagi,BA,9292
-39.843,-14.284,Itagibá,BA,1814
-39.614,-16.087,Itagimirim,BA,8969
-42.399,-11.012,Itaguaçu da Bahia,BA,7851
-39.724,-15.143,Itaju do Colônia,BA,5995
-39.375,-14.678,Itajuípe,BA,2217
-39.531,-17.039,Itamaraju,BA,8495
-39.684,-13.778,Itamari,BA,2819
-40.624,-15.245,Itambé,BA,3042
-38.042,-12.263,Itanagra,BA,3738
-40.33,-17.166,Itanhém,BA,4470
-38.679,-12.888,Itaparica,BA,1748
-39.421,-14.898,Itapé,BA,9668
-39.534,-15.951,Itapebi,BA,1307
-40.248,-15.249,Itapetinga,BA,5405
-38.233,-11.317,Itapicuru,BA,5261
-39.565,-14.423,Itapitanga,BA,4467
-39.941,-13.451,Itaquara,BA,5001
-40.066,-15.66,Itarantim,BA,4986
-39.698,-12.712,Itatim,BA,645
-40.15,-13.532,Itiruçu,BA,5096
-39.853,-10.691,Itiúba,BA,2574
-40.07,-15.117,Itororó,BA,5763
-41.297,-13.813,Ituaçu,BA,6917
-39.149,-13.732,Ituberá,BA,9793
-43.554,-14.414,Iuiú,BA,7395
-44.433,-13.619,Jaborandi,BA,7259
-42.433,-14.85,Jacaraci,BA,4086
-40.518,-11.181,Jacobina,BA,9998
-39.971,-13.531,Jaguaquara,BA,3664
-40.196,-10.26,Jaguarari,BA,6543
-38.896,-13.113,Jaguaripe,BA,404
-37.784,-11.564,Jandaíra,BA,6968
-40.084,-13.858,Jequié,BA,499
-38.35,-10.067,Jeremoabo,BA,4843
-39.572,-13.257,Jiquiriçá,BA,6895
-39.889,-14.019,Jitaúna,BA,234
-41.664,-11.35,João Dourado,BA,5289
-40.503,-9.414,Juazeiro,BA,7523
-40.159,-16.843,Jucuruçu,BA,4417
-41.969,-11.047,Jussara,BA,7792
-39.495,-15.191,Jussari,BA,1391
-41.593,-13.517,Jussiape,BA,8457
-40.213,-13.656,Lafaiete Coutinho,BA,6272
-42.142,-14.035,Lagoa Real,BA,5081
-39.425,-13.182,Laje,BA,5865
-40.345,-17.614,Lajedão,BA,1672
-40.906,-12.356,Lajedinho,BA,8722
-40.224,-13.475,Lajedo do Tabocal,BA,4768
-38.9,-11.783,Lamarão,BA,3160
-41.832,-11.383,Lapão,BA,3693
-38.327,-12.894,Lauro de Freitas,BA,3801
-41.39,-12.563,Lençóis,BA,6908
-42.508,-14.682,Licínio de Almeida,BA,3336
-41.841,-13.643,Livramento de Nossa Senhora,BA,5645
-40.36,-12.136,Macajuba,BA,7719
-40.423,-15.568,Macarani,BA,3755
-42.699,-13.019,Macaúbas,BA,2761
-39.058,-9.168,Macururé,BA,3615
-38.621,-12.741,Madre de Deus,BA,2836
-41.492,-14.663,Maetinga,BA,3289
-40.266,-15.621,Maiquinique,BA,4792
-40.149,-11.711,Mairi,BA,8762
-43.774,-14.336,Malhada,BA,2423
-41.879,-14.388,Malhada de Pedras,BA,2568
-40.243,-14.145,Manoel Vitorino,BA,5360
-44.034,-10.716,Mansidão,BA,2982
-40.431,-13.441,Maracás,BA,3124
-38.919,-12.778,Maragogipe,BA,615
-39.015,-14.103,Maraú,BA,2753
-40.531,-13.003,Marcionílio Souza,BA,4021
-39.303,-15.563,Mascote,BA,4374
-38.299,-12.53,Mata de São João,BA,7379
-42.849,-13.909,Matina,BA,6407
-40.221,-17.374,Medeiros Neto,BA,9621
-40.595,-11.429,Miguel Calmon,BA,2674
-39.859,-12.87,Milagres,BA,8180
-40.576,-10.954,Mirangaba,BA,5234
-40.773,-14.242,Mirante,BA,4242
-39.333,-10.438,Monte Santo,BA,5979
-43.281,-11.559,Morpará,BA,6717
-41.156,-11.55,Morro do Chapéu,BA,9146
-42.368,-15.023,Mortugaba,BA,4819
-41.371,-13.005,Mucugê,BA,2817
-39.551,-18.086,Mucuri,BA,5377
-41.639,-11.966,Mulungu do Morro,BA,2505
-40.472,-11.859,Mundo Novo,BA,9532
-39.11,-13.003,Muniz Ferreira,BA,537
-43.549,-12.065,Muquém de São Francisco,BA,5098
-38.99,-12.626,Muritiba,BA,3680
-39.505,-13.229,Mutuípe,BA,5347
-39.014,-13.035,Nazaré,BA,3123
-39.107,-13.599,Nilo Peçanha,BA,9121
-39.428,-10.823,Nordestina,BA,5429
-40.142,-14.794,Nova Canaã,BA,5307
-39.631,-11.606,Nova Fátima,BA,3039
-39.626,-13.81,Nova Ibiá,BA,8032
-40.069,-13.027,Nova Itarana,BA,3359
-41.071,-12.819,Nova Redenção,BA,431
-38.483,-11.233,Nova Soure,BA,7806
-39.372,-17.892,Nova Viçosa,BA,2694
-42.168,-12.808,Novo Horizonte,BA,7688
-38.406,-10.317,Novo Triunfo,BA,8277
-38.333,-11.367,Olindina,BA,1861
-42.896,-12.317,Oliveira dos Brejinhos,BA,8712
-38.617,-12.017,Ouriçangas,BA,330
-41.083,-10.97,Ourolândia,BA,3469
-43.162,-14.267,Palmas de Monte Alto,BA,3108
-41.559,-12.529,Palmeiras,BA,1371
-42.239,-13.443,Paramirim,BA,745
-43.184,-12.691,Paratinga,BA,2965
-37.862,-10.688,Paripiranga,BA,444
-39.651,-15.464,Pau Brasil,BA,9837
-38.222,-9.408,Paulo Afonso,BA,9218
-39.613,-11.834,Pé de Serra,BA,3395
-38.65,-12.15,Pedrão,BA,4240
-37.894,-10.014,Pedro Alexandre,BA,6229
-41.773,-13.152,Piatã,BA,2415
-42.504,-10.003,Pilão Arcado,BA,7716
-42.687,-14.493,Pindaí,BA,6845
-40.363,-10.743,Pindobaçu,BA,9212
-39.909,-11.813,Pintadas,BA,1295
-39.379,-13.762,Piraí do Norte,BA,9235
-41.72,-14.94,Piripá,BA,5135
-40.555,-11.73,Piritiba,BA,5120
-40.369,-13.259,Planaltino,BA,6829
-40.471,-14.67,Planalto,BA,520
-40.365,-14.53,Poções,BA,6477
-38.328,-12.431,Pojuca,BA,6211
-40.134,-10.862,Ponto Novo,BA,3521
-39.065,-16.45,Porto Seguro,BA,5177
-39.877,-15.595,Potiraguá,BA,9233
-39.221,-17.341,Prado,BA,606
-41.987,-11.296,Presidente Dutra,BA,9183
-41.678,-14.689,Presidente Jânio Quadros,BA,9406
-39.42,-13.449,Presidente Tancredo Neves,BA,1559
-39.624,-10.978,Queimadas,BA,7632
-39.21,-10.753,Quijingue,BA,7595
-40.128,-11.412,Quixabeira,BA,5937
-39.501,-12.408,Rafael Jambeiro,BA,9926
-42.081,-9.622,Remanso,BA,457
-39.426,-11.495,Retirolândia,BA,4339
-44.91,-11.746,Riachão das Neves,BA,4385
-39.382,-11.81,Riachão do Jacuípe,BA,8545
-42.939,-13.609,Riacho de Santana,BA,4695
-38.433,-11.047,Ribeira do Amparo,BA,4323
-38.536,-10.834,Ribeira do Pombal,BA,7826
-40.739,-15.459,Ribeirão do Largo,BA,5837
-41.811,-13.579,Rio de Contas,BA,5136
-42.076,-14.411,Rio do Antônio,BA,1343
-42.292,-13.128,Rio do Pires,BA,3435
-37.933,-11.485,Rio Real,BA,3482
-38.756,-8.851,Rodelas,BA,942
-40.494,-12.284,Ruy Barbosa,BA,3251
-38.764,-12.871,Salinas da Margarida,BA,3898
-38.511,-12.971,Salvador,BA,1299
-38.975,-11.958,Santa Bárbara,BA,9928
-38.126,-9.736,Santa Brígida,BA,4905
-39.025,-16.278,Santa Cruz Cabrália,BA,2186
-39.812,-14.961,Santa Cruz da Vitória,BA,3686
-39.819,-13.292,Santa Inês,BA,714
-39.334,-15.429,Santa Luzia,BA,7456
-44.198,-13.398,Santa Maria da Vitória,BA,8939
-44.519,-11.009,Santa Rita de Cássia,BA,3506
-39.523,-12.772,Santa Teresinha,BA,5626
-39.375,-11.256,Santaluz,BA,2844
-44.051,-12.983,Santana,BA,9881
-38.867,-12.017,Santanópolis,BA,9846
-38.712,-12.547,Santo Amaro,BA,9704
-39.261,-12.969,Santo Antônio de Jesus,BA,5616
-39.251,-12.43,Santo Estêvão,BA,9514
-44.973,-12.363,São Desidério,BA,3238
-39.542,-11.503,São Domingos,BA,2275
-39.089,-12.847,São Felipe,BA,2940
-38.972,-12.605,São Félix,BA,9289
-44.195,-13.402,São Félix do Coribe,BA,3467
-38.68,-12.628,São Francisco do Conde,BA,7739
-41.912,-11.229,São Gabriel,BA,2172
-38.967,-12.433,São Gonçalo dos Campos,BA,7631
-39.339,-15.084,São José da Vitória,BA,3131
-39.867,-11.412,São José do Jacuípe,BA,3284
-39.456,-13.048,São Miguel das Matas,BA,1830
-38.495,-12.513,São Sebastião do Passé,BA,6704
-39.182,-12.728,Sapeaçu,BA,4830
-38.6,-11.6,Sátiro Dias,BA,7365
-38.769,-12.738,Saubara,BA,2926
-40.418,-10.941,Saúde,BA,4614
-41.77,-12.419,Seabra,BA,1387
-42.94,-14.573,Sebastião Laranjeiras,BA,6378
-40.191,-10.463,Senhor do Bonfim,BA,4141
-41.885,-9.746,Sento Sé,BA,3010
-43.598,-13.572,Serra do Ramalho,BA,7656
-43.95,-12.761,Serra Dourada,BA,2612
-39.332,-12.16,Serra Preta,BA,767
-39.008,-11.664,Serrinha,BA,6018
-40.302,-11.416,Serrolândia,BA,4157
-38.404,-12.784,Simões Filho,BA,5506
-43.465,-13.085,Sítio do Mato,BA,8778
-38.217,-10.35,Sítio do Quinto,BA,6925
-40.823,-9.455,Sobradinho,BA,144
-41.638,-12.089,Souto Soares,BA,3855
-44.007,-12.706,Tabocas do Brejo Velho,BA,890
-41.248,-14.021,Tanhaçu,BA,9612
-42.491,-13.546,Tanque Novo,BA,1523
-39.104,-11.979,Tanquinho,BA,6283
-39.099,-13.538,Taperoá,BA,3375
-40.791,-11.847,Tapiramutá,BA,7165
-39.742,-17.535,Teixeira de Freitas,BA,5541
-38.628,-12.293,Teodoro Sampaio,BA,1047
-38.998,-11.489,Teofilândia,BA,1178
-39.491,-13.602,Teolândia,BA,2074
-38.625,-12.392,Terra Nova,BA,3278
-41.411,-14.976,Tremedal,BA,5887
-38.787,-10.963,Tucano,BA,255
-39.482,-9.842,Uauá,BA,8619
-39.663,-13.268,Ubaíra,BA,1236
-39.323,-14.313,Ubaitaba,BA,7548
-39.523,-14.214,Ubatã,BA,2370
-42.133,-11.337,Uibaí,BA,6509
-41.326,-10.733,Umburanas,BA,5595
-39.075,-15.293,Una,BA,7137
